,ID Банкомата,Адрес строкой RU,coord,coord_x,0,1
905,ATM64122,Край Алтайский Город Барнаул Улица Антона Петрова Дом 219 Б,"<[OK] Yandex - Geocode [Russia, Altai Territory, Barnaul, Antona Petrova Street, 219Б]>","['53.35905', '83.697679']",53.35905,83.697679
906,ATM64123,Город Москва Улица Привольная Дом 70,"<[OK] Yandex - Geocode [Russia, Moscow, Privolnaya Street, 70]>","['55.678397', '37.853416']",55.678397,37.853416
907,ATM64124,Область Ростовская Город Ростов-на-Дону Проспект Театральный Дом 60/348,"<[OK] Yandex - Geocode [Russia, Rostov-on-Don, Teatralniy Avenue, 60]>","['47.240153', '39.735827']",47.240153,39.735827
908,ATM64125,Область Томская Город Томск Улица Белинского Дом 63,"<[OK] Yandex - Geocode [Russia, Tomsk, ulitsa Belinskogo, 63]>","['56.460208', '84.956156']",56.460208,84.956156
909,ATM64126,Область Томская Город Томск Улица Белинского Дом 63,"<[OK] Yandex - Geocode [Russia, Tomsk, ulitsa Belinskogo, 63]>","['56.460208', '84.956156']",56.460208,84.956156
910,ATM64127,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
911,ATM64128,Область Ростовская Город Ростов-на-Дону Площадь Гагарина Дом 6/87,"<[OK] Yandex - Geocode [Russia, Rostov-on-Don, Gagarina Square, 6/87]>","['47.235546', '39.715121']",47.235546,39.715121
912,ATM64129,Область Самарская Город Тольятти Улица Фрунзе Дом 14Б,"<[OK] Yandex - Geocode [Russia, Samara Region, Tolyatti, ulitsa Frunze, 14Б]>","['53.516055', '49.282636']",53.516055,49.282636
913,ATM64130,Город Москва Город Зеленоград Проезд Западный 2-й Дом 3 стр.13,"<[OK] Yandex - Geocode [Russia, Moscow, Zelenograd, 2-y Zapadny proyezd, 3с11]>","['56.004328', '37.189893']",56.004328,37.189893
914,ATM64131,Область Московская Район Люберецкий Город Котельники Проезд Яничкин Дом 6,"<[OK] Yandex - Geocode [Russia, Moscow Region, Kotelniki, Yanichkin proyezd, 6]>","['55.6527', '37.889726']",55.6527,37.889726
915,ATM64132,Республика Саха /Якутия/ Город Якутск Улица Вилюйский 8 км Тракт Дом 1,"<[OK] Yandex - Geocode [Russia, Republic of Sakha (Yakutia), munitsipalny rayon Ust-Mayskiy ulus, poselok 8 kilometr]>","['60.726272', '135.07781']",60.726272,135.07781
916,ATM64133,Край Пермский Город Пермь Улица Героев Хасана Дом 108,"<[OK] Yandex - Geocode [Russia, Perm, Geroev Khasana Street, 108]>","['57.946087', '56.265421']",57.946087,56.265421
918,ATM64135,Область Московская Город Москва Набережная Берсеневская Дом 14 строение 5,"<[OK] Yandex - Geocode [Russia, Moscow, Bersenevskaya Embankment, 14с5]>","['55.742564', '37.609254']",55.742564,37.609254
919,ATM64136,Край Краснодарский Район Динской Станица Новотитаровская Улица Крайняя Дом 18б,"<[OK] Yandex - Geocode [Russia, Krasnodar Territory, Dinskoy rayon, stanitsa Novotitarovskaya, Kraynyaya ulitsa, 18Б]>","['45.256252', '39.000259']",45.256252,39.000259
920,ATM64137,Республика Башкортостан Район Уфимский Город Уфа Улица Нежинская Дом 28,"<[OK] Yandex - Geocode [Russia, Republic of Bashkortostan, Ufa, Nezhinskaya ulitsa, 28]>","['54.813853', '56.073047']",54.813853,56.073047
921,ATM64138,Область Новосибирская Город Новосибирск Улица Дукача Дом 10,"<[OK] Yandex - Geocode [Russia, Novosibirsk, ulitsa Dukacha, 10]>","['55.005764', '82.787766']",55.005764,82.787766
922,ATM64139,"Город Москва Проезд Южнопортовый 2-й Дом 18, стр. 9","<[OK] Yandex - Geocode [Russia, Moscow, 2nd Yuzhnoportovy Drive, 18с9]>","['55.702242', '37.694881']",55.702242,37.694881
923,ATM64140,Город Москва Бульвар Тверской Дом 13/1,"<[OK] Yandex - Geocode [Russia, Moscow, Tverskoy Boulevard, 13с1]>","['55.760545', '37.599462']",55.760545,37.599462
924,ATM64143,Область Калужская Район Боровский Село Ворсино Улица Лыскина Владение 1,"<[OK] Yandex - Geocode [Russia, Kaluga Region, Borovskiy rayon, selo Vorsino, ulitsa Lyskina, вл1]>","['55.223027', '36.664325']",55.223027,36.664325
925,ATM64144,Область Липецкая Район Липецкий Сельское поселение Введенский сельсовет,"<[OK] Yandex - Geocode [Russia, Lipetsk Region, Lipetskiy rayon]>","['52.594972', '39.365101']",52.594972,39.365101
926,ATM64146,Область Липецкая Город Липецк Улица Советская Дом 20,"<[OK] Yandex - Geocode [Russia, Lipetsk, Sovetskaya ulitsa, 20]>","['52.604631', '39.588485']",52.604631,39.588485
927,ATM64148,Область Липецкая Город Липецк Площадь Металлургов Дом 2,"<[OK] Yandex - Geocode [Russia, Lipetsk, ploshchad Metallurgov, 2]>","['52.571656', '39.622271']",52.571656,39.622271
928,ATM64150,Область Липецкая Город Липецк Площадь Металлургов Дом 2,"<[OK] Yandex - Geocode [Russia, Lipetsk, ploshchad Metallurgov, 2]>","['52.571656', '39.622271']",52.571656,39.622271
929,ATM64152,Область Липецкая Город Липецк Улица Калинина Дом 1,"<[OK] Yandex - Geocode [Russia, Lipetsk, ulitsa Kalinina, 1]>","['52.600376', '39.604098']",52.600376,39.604098
930,ATM64154,Область Московская Район Раменский Деревня Бритово,"<[OK] Yandex - Geocode [Russia, Moscow Region, Ramensky District, selskoye poseleniye Sofyinskoye, derevnya Britovo]>","['55.478495', '38.146968']",55.478495,38.146968
931,ATM64156,Область Курганская Район Каргапольский Поселок Каргаполье Дом Грейдерная 3,"<[OK] Yandex - Geocode [Russia, Kurgan Region, Kargapolskiy rayon]>","['55.897534', '64.541761']",55.897534,64.541761
932,ATM64162,Область Белгородская Район Старооскольский Город Старый Оскол Проспект Губкина Дом 1,"<[OK] Yandex - Geocode [Russia, Belgorod Region, Stary Oskol, prospekt Gubkina, 1]>","['51.286269', '37.79384']",51.286269,37.79384
934,ATM64167,Край Краснодарский Город Краснодар Улица Минская Дом 120/8,"<[OK] Yandex - Geocode [Russia, Krasnodar, mikrorayon Selskokhozyaystvenny Institut, Minskaya ulitsa, 120/8]>","['45.037082', '38.932329']",45.037082,38.932329
935,ATM64173,Область Липецкая Город Липецк Улица Студеновская Дом 184-А,"<[OK] Yandex - Geocode [Russia, Lipetsk, Studenovskaya street, 184А]>","['52.633548', '39.661482']",52.633548,39.661482
936,ATM64174,Область Московская Город Лобня Шоссе Краснополянское шоссе Дом 4,"<[OK] Yandex - Geocode [Russia, Moscow Region, Lobnya, Krasnopolyanskoye shosse, 4]>","['56.028264', '37.441745']",56.028264,37.441745
937,ATM64189,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
938,ATM64190,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
939,ATM64191,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
940,ATM64192,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
941,ATM64193,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
942,ATM64194,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
943,ATM64195,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
944,ATM64196,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
945,ATM64197,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
946,ATM64198,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
947,ATM64199,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
948,ATM64200,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
949,ATM64201,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
950,ATM64202,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
951,ATM64203,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
952,ATM64204,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
953,ATM64205,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
954,ATM64206,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
955,ATM64207,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
956,ATM64208,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
957,ATM64209,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
958,ATM64210,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
959,ATM64211,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
960,ATM64212,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
961,ATM64213,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
962,ATM64214,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
963,ATM64215,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
964,ATM64216,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
965,ATM64217,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
966,ATM64218,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
967,ATM64219,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
968,ATM64220,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
969,ATM64221,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
970,ATM64222,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
971,ATM64223,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
972,ATM64224,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
973,ATM64225,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
974,ATM64226,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
975,ATM64227,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
976,ATM64228,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
977,ATM64229,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
978,ATM64230,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
979,ATM64231,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
980,ATM64232,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
981,ATM64233,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
982,ATM64234,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
983,ATM64235,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
984,ATM64236,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
985,ATM64237,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
986,ATM64238,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
987,ATM64239,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
988,ATM64240,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
989,ATM64241,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
990,ATM64242,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
991,ATM64243,Город Москва Улица Пречистенка Дом 40/2,"<[OK] Yandex - Geocode [Russia, Moscow, Prechistenka Street, 40/2с1]>","['55.739052', '37.586679']",55.739052,37.586679
992,ATM64244,Город Москва Площадь Павелецкая Дом 2,"<[OK] Yandex - Geocode [Russia, Moscow, Paveletskaya Square, 2с1]>","['55.730421', '37.634793']",55.730421,37.634793
993,ATM64246,Край Хабаровский Город Хабаровск Улица Муравьева-Амурского Дом 50,"<[OK] Yandex - Geocode [Russia, Khabarovsk, Muravyova-Amurskogo Street, 50]>","['48.478742', '135.070075']",48.478742,135.070075
994,ATM64247,Край Хабаровский Город Хабаровск Улица Муравьева-Амурского Дом 50,"<[OK] Yandex - Geocode [Russia, Khabarovsk, Muravyova-Amurskogo Street, 50]>","['48.478742', '135.070075']",48.478742,135.070075
995,ATM64248,Область Ростовская Город Ростов-на-Дону Площадь Гагарина Дом 6/87,"<[OK] Yandex - Geocode [Russia, Rostov-on-Don, Gagarina Square, 6/87]>","['47.235546', '39.715121']",47.235546,39.715121
996,ATM64249,Город Москва Проезд Мурманский Дом 14,"<[OK] Yandex - Geocode [Russia, Moscow, Murmansky Drive, 14]>","['55.805837', '37.624588']",55.805837,37.624588
997,ATM64251,Область Ростовская Город Ростов-на-Дону Улица Красноармейская Дом 63,"<[OK] Yandex - Geocode [Russia, Rostov-on-Don, Krasnoarmeyskaya Street, 63/90]>","['47.228534', '39.71362']",47.228534,39.71362
998,ATM64252,Область Ростовская Город Ростов-на-Дону Улица Красноармейская Дом 63,"<[OK] Yandex - Geocode [Russia, Rostov-on-Don, Krasnoarmeyskaya Street, 63/90]>","['47.228534', '39.71362']",47.228534,39.71362
999,ATM64253,Город Москва Площадь Павелецкая Дом 2 с1,"<[OK] Yandex - Geocode [Russia, Moscow, Paveletskaya Square, 2с1]>","['55.730421', '37.634793']",55.730421,37.634793
1000,ATM64254,Город Москва Площадь Павелецкая Дом 2 с1,"<[OK] Yandex - Geocode [Russia, Moscow, Paveletskaya Square, 2с1]>","['55.730421', '37.634793']",55.730421,37.634793
1001,ATM64255,Город Москва Проспект Ленинградский Дом 53,"<[OK] Yandex - Geocode [Russia, Moscow, Leningradskiy Avenue, 53]>","['55.801136', '37.526959']",55.801136,37.526959
1002,ATM64256,Область Саратовская Город Саратов Улица Большая Казачья Дом 49/65,"<[OK] Yandex - Geocode [Russia, Saratov, Bolshaya Kazachya ulitsa, 49/65]>","['51.534503', '46.021483']",51.534503,46.021483
1003,ATM64257,Край Красноярский Город Красноярск Проспект имени газеты Красноярский рабочий Дом 96,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk, prospekt imeni Gazety Krasnoyarskiy Rabochiy, 96]>","['56.006245', '92.944784']",56.006245,92.944784
1004,ATM64258,Край Красноярский Город Красноярск Проспект имени газеты Красноярский рабочий Дом 96,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk, prospekt imeni Gazety Krasnoyarskiy Rabochiy, 96]>","['56.006245', '92.944784']",56.006245,92.944784
1005,ATM64259,Область Калининградская Город Калининград Проспект Ленинский Дом 30А,"<[OK] Yandex - Geocode [Russia, Kaliningrad, Leninskiy Avenue, 30А]>","['54.711515', '20.507298']",54.711515,20.507298
1006,ATM64260,Область Калининградская Город Калининград Проспект Ленинский Дом 30А,"<[OK] Yandex - Geocode [Russia, Kaliningrad, Leninskiy Avenue, 30А]>","['54.711515', '20.507298']",54.711515,20.507298
1007,ATM64261,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
1008,ATM64262,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
1009,ATM64263,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
1010,ATM64264,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
1011,ATM64265,Область Московская Город Москва Проспект Нахимовский Дом 11,"<[OK] Yandex - Geocode [Russia, Moscow, Nakhimovsky Avenue, 11к1]>","['55.663512', '37.605391']",55.663512,37.605391
1012,ATM64266,"Город Санкт-Петербург Улица Московская Б. Дом 8/2, лит. А","<[OK] Yandex - Geocode [Russia, Saint Petersburg, Bolshaya Moskovskaya Street, 8/2]>","['59.926472', '30.347983']",59.926472,30.347983
1013,ATM64267,Город Санкт-Петербург Улица Партизанская Дом 25,"<[OK] Yandex - Geocode [Russia, Saint Petersburg, Partizanskaya ulitsa, 25]>","['59.945188', '30.441219']",59.945188,30.441219
1014,ATM64268,Город Санкт-Петербург Бульвар Новаторов Дом 11А,"<[OK] Yandex - Geocode [Russia, Saint Petersburg, bulvar Novatorov, 11]>","['59.850649', '30.267314']",59.850649,30.267314
1015,ATM64269,Город Санкт-Петербург Проспект Комендантский Дом 11,"<[OK] Yandex - Geocode [Russia, Saint Petersburg, Komendantskiy prospekt, 11А]>","['60.006507', '30.262293']",60.006507,30.262293
1016,ATM64270,Город Санкт-Петербург Улица Партизанская Дом 25,"<[OK] Yandex - Geocode [Russia, Saint Petersburg, Partizanskaya ulitsa, 25]>","['59.945188', '30.441219']",59.945188,30.441219
1018,ATM64272,Город Санкт-Петербург Улица Партизанская Дом 25,"<[OK] Yandex - Geocode [Russia, Saint Petersburg, Partizanskaya ulitsa, 25]>","['59.945188', '30.441219']",59.945188,30.441219
